 v-sweep         vsg             id_abs          id_w            gm_id           gm_gds          vov             gm_cgg         
 1.80000000e+00  2.29672300e-07  4.28093755e-10  4.28093755e+02  2.23848471e+01  3.25900849e+01 -3.35442084e-01  8.94379000e+06 
 1.79000000e+00 -9.99971286e-03  5.35212363e-10  5.35212363e+02  2.22780805e+01  3.24410365e+01 -3.45442043e-01  1.11550479e+07 
 1.78000000e+00 -1.99996414e-02  6.68385302e-10  6.68385302e+02  2.21607716e+01  3.22781151e+01 -3.55441993e-01  1.38871708e+07 
 1.77000000e+00 -2.99995527e-02  8.33669221e-10  8.33669221e+02  2.20322025e+01  3.21005933e+01 -3.65441930e-01  1.72534321e+07 
 1.76000000e+00 -3.99994429e-02  1.03842778e-09  1.03842778e+03  2.18916792e+01  3.19078387e+01 -3.75441852e-01  2.13884560e+07 
 1.75000000e+00 -4.99993071e-02  1.29157930e-09  1.29157930e+03  2.17385519e+01  3.16993513e+01 -3.85441756e-01  2.64511607e+07 
 1.74000000e+00 -5.99991395e-02  1.60388049e-09  1.60388049e+03  2.15722367e+01  3.14748047e+01 -3.95441637e-01  3.26277741e+07 
 1.73000000e+00 -6.99989333e-02  1.98824829e-09  1.98824829e+03  2.13922407e+01  3.12340904e+01 -4.05441491e-01  4.01348145e+07 
 1.72000000e+00 -7.99986801e-02  2.46012145e-09  2.46012145e+03  2.11981886e+01  3.09773656e+01 -4.15441311e-01  4.92219051e+07 
 1.71000000e+00 -8.99983702e-02  3.03786231e-09  3.03786231e+03  2.09898506e+01  3.07051001e+01 -4.25441092e-01  6.01742712e+07 
 1.70000000e+00 -9.99979918e-02  3.74319861e-09  3.74319861e+03  2.07671693e+01  3.04181217e+01 -4.35440823e-01  7.33147534e+07 
 1.69000000e+00 -1.09997531e-01  4.60170417e-09  4.60170417e+03  2.05302843e+01  3.01176564e+01 -4.45440497e-01  8.90051751e+07 
 1.68000000e+00 -1.19996972e-01  5.64331649e-09  5.64331649e+03  2.02795534e+01  2.98053588e+01 -4.55440101e-01  1.07646913e+08 
 1.67000000e+00 -1.29996297e-01  6.90288887e-09  6.90288887e+03  2.00155661e+01  2.94833299e+01 -4.65439622e-01  1.29680559e+08 
 1.66000000e+00 -1.39995482e-01  8.42077469e-09  8.42077469e+03  1.97391484e+01  2.91541184e+01 -4.75439045e-01  1.55584592e+08 
 1.65000000e+00 -1.49994504e-01  1.02434417e-08  1.02434417e+04  1.94513568e+01  2.88207007e+01 -4.85438352e-01  1.85873061e+08 
 1.64000000e+00 -1.59993334e-01  1.24241151e-08  1.24241151e+04  1.91534591e+01  2.84864382e+01 -4.95437523e-01  2.21092278e+08 
 1.63000000e+00 -1.69991940e-01  1.50234493e-08  1.50234493e+04  1.88469017e+01  2.81550103e+01 -5.05436535e-01  2.61816603e+08 
