 v-sweep         vsg             id_abs          id_w            gm_id           gm_gds          vov             gm_cgg         
 1.80000000e+00  3.29183185e-07  6.13575369e-10  6.13575369e+02  2.75451787e+01  3.62291869e+01 -2.79480051e-01  1.62735006e+07 
 1.79000000e+00 -9.99956716e-03  8.06787489e-10  8.06787489e+02  2.72015881e+01  3.57898469e+01 -2.89479976e-01  2.11843520e+07 
 1.78000000e+00 -1.99994329e-02  1.05702844e-09  1.05702844e+03  2.68252031e+01  3.53106705e+01 -2.99479878e-01  2.74335702e+07 
 1.77000000e+00 -2.99992599e-02  1.37945520e-09  1.37945520e+03  2.64159905e+01  3.47923455e+01 -3.09479753e-01  3.53267720e+07 
 1.76000000e+00 -3.99990383e-02  1.79258844e-09  1.79258844e+03  2.59747147e+01  3.42367211e+01 -3.19479592e-01  4.52180185e+07 
 1.75000000e+00 -4.99987559e-02  2.31883326e-09  2.31883326e+03  2.55030397e+01  3.36469431e+01 -3.29479387e-01  5.75112114e+07 
 1.74000000e+00 -5.99983985e-02  2.98502203e-09  2.98502203e+03  2.50035892e+01  3.30275317e+01 -3.39479128e-01  7.26602039e+07 
 1.73000000e+00 -6.99979490e-02  3.82297340e-09  3.82297340e+03  2.44799508e+01  3.23843821e+01 -3.49478803e-01  9.11678320e+07 
 1.72000000e+00 -7.99973872e-02  4.87006658e-09  4.87006658e+03  2.39366116e+01  3.17246734e+01 -3.59478395e-01  1.13584350e+08 
 1.71000000e+00 -8.99966899e-02  6.16983803e-09  6.16983803e+03  2.33788212e+01  3.10566806e+01 -3.69477890e-01  1.40505986e+08 
 1.70000000e+00 -9.99958300e-02  7.77261736e-09  7.77261736e+03  2.28123847e+01  3.03894961e+01 -3.79477267e-01  1.72574426e+08 
 1.69000000e+00 -1.09994777e-01  9.73622974e-09  9.73622974e+03  2.22433974e+01  2.97326777e+01 -3.89476503e-01  2.10477915e+08 
 1.68000000e+00 -1.19993494e-01  1.21267998e-08  1.21267998e+04  2.16779435e+01  2.90958520e+01 -3.99475573e-01  2.54954276e+08 
 1.67000000e+00 -1.29991942e-01  1.50196959e-08  1.50196959e+04  2.11217836e+01  2.84883053e+01 -4.09474448e-01  3.06795567e+08 
 1.66000000e+00 -1.39990074e-01  1.85006513e-08  1.85006513e+04  2.05800595e+01  2.79185980e+01 -4.19473095e-01  3.66853305e+08 
 1.65000000e+00 -1.49987839e-01  2.26670879e-08  2.26670879e+04  2.00570421e+01  2.73942308e+01 -4.29471474e-01  4.36042444e+08 
 1.64000000e+00 -1.59985177e-01  2.76296517e-08  2.76296517e+04  1.95559401e+01  2.69213827e+01 -4.39469544e-01  5.15341622e+08 
 1.63000000e+00 -1.69982020e-01  3.35139444e-08  3.35139444e+04  1.90787837e+01  2.65047300e+01 -4.49467256e-01  6.05786758e+08 
 1.62000000e+00 -1.79978292e-01  4.04624080e-08  4.04624080e+04  1.86263841e+01  2.61473458e+01 -4.59464554e-01  7.08454990e+08 
 1.61000000e+00 -1.89973907e-01  4.86362856e-08  4.86362856e+04  1.81983667e+01  2.58506708e+01 -4.69461375e-01  8.24436198e+08 
 1.60000000e+00 -1.99968766e-01  5.82175484e-08  5.82175484e+04  1.77932707e+01  2.56145427e+01 -4.79457649e-01  9.54790129e+08 
 1.59000000e+00 -2.09962761e-01  6.94106486e-08  6.94106486e+04  1.74087027e+01  2.54372724e+01 -4.89453296e-01  1.10048834e+09 
 1.58000000e+00 -2.19955769e-01  8.24439264e-08  8.24439264e+04  1.70415340e+01  2.53157572e+01 -4.99448227e-01  1.26234204e+09 
 1.57000000e+00 -2.29947653e-01  9.75704868e-08  9.75704868e+04  1.66881300e+01  2.52456258e+01 -5.09442345e-01  1.44091933e+09 
 1.56000000e+00 -2.39938266e-01  1.15068353e-07  1.15068353e+05  1.63445977e+01  2.52214134e+01 -5.19435540e-01  1.63645793e+09 
 1.55000000e+00 -2.49927444e-01  1.35239727e-07  1.35239727e+05  1.60070388e+01  2.52367670e+01 -5.29427695e-01  1.84878247e+09 
