 v-sweep         vgs             id              id_w            gm_id           gm_gds          vov             gm_cgg         
 3.60000000e-01  3.59997906e-01  1.35597313e-08  1.35597313e+04  2.63308897e+01  6.90508516e+01 -1.34087907e-01  1.05350964e+08 
 3.70000000e-01  3.69997279e-01  1.76136703e-08  1.76136703e+04  2.59843183e+01  6.85634937e+01 -1.24088664e-01  1.32239438e+08 
 3.80000000e-01  3.79996479e-01  2.27983756e-08  2.27983756e+04  2.56209382e+01  6.81283334e+01 -1.14089631e-01  1.65341584e+08 
 3.90000000e-01  3.89995459e-01  2.93998219e-08  2.93998219e+04  2.52430673e+01  6.77685808e+01 -1.04090862e-01  2.05908925e+08 
 4.00000000e-01  3.99994167e-01  3.77670989e-08  3.77670989e+04  2.48529326e+01  6.75084759e+01 -9.40924227e-02  2.55399901e+08 
 4.10000000e-01  4.09992536e-01  4.83237661e-08  4.83237661e+04  2.44523056e+01  6.73717557e+01 -8.40943918e-02  3.15499661e+08 
 4.20000000e-01  4.19990489e-01  6.15803449e-08  6.15803449e+04  2.40421216e+01  6.73797834e+01 -7.40968645e-02  3.88131959e+08 
 4.30000000e-01  4.29987930e-01  7.81475088e-08  7.81475088e+04  2.36221576e+01  6.75494924e+01 -6.40999547e-02  4.75455833e+08 
 4.40000000e-01  4.39984748e-01  9.87491433e-08  9.87491433e+04  2.31908556e+01  6.78913670e+01 -5.41037975e-02  5.79838128e+08 
 4.50000000e-01  4.49980812e-01  1.24233992e-07  1.24233992e+05  2.27453663e+01  6.84077314e+01 -4.41085511e-02  7.03792941e+08 
 4.60000000e-01  4.59975969e-01  1.55584156e-07  1.55584156e+05  2.22818519e+01  6.90916137e+01 -3.41143988e-02  8.49881632e+08 
 4.70000000e-01  4.69970049e-01  1.93918429e-07  1.93918429e+05  2.17960276e+01  6.99264093e+01 -2.41215491e-02  1.02057263e+09 
 4.80000000e-01  4.79962856e-01  2.40488413e-07  2.40488413e+05  2.12838570e+01  7.08864588e+01 -1.41302357e-02  1.21806835e+09 
 4.90000000e-01  4.89954179e-01  2.96665811e-07  2.96665811e+05  2.07422727e+01  7.19385272e+01 -4.14071424e-03  1.44411539e+09 
 5.00000000e-01  4.99943791e-01  3.63920095e-07  3.63920095e+05  2.01697795e+01  7.30440287e+01  5.84674108e-03  1.69982159e+09 
 5.10000000e-01  5.09931455e-01  4.43786935e-07  4.43786935e+05  1.95668272e+01  7.41617284e+01  1.58318438e-02  1.98550668e+09 
 5.20000000e-01  5.19916930e-01  5.37829130e-07  5.37829130e+05  1.89358976e+01  7.52505909e+01  2.58143026e-02  2.30061089e+09 
 5.30000000e-01  5.29899977e-01  6.47592906e-07  6.47592906e+05  1.82813159e+01  7.62724391e+01  3.57938288e-02  2.64367802e+09 
 5.40000000e-01  5.39880366e-01  7.74563239e-07  7.74563239e+05  1.76088494e+01  7.71941464e+01  4.57701457e-02  3.01241766e+09 
