 v-sweep         vgs             id              id_w            gm_id           gm_gds          vov             gm_cgg         
 3.60000000e-01  3.59998316e-01  1.09008121e-08  1.09008121e+04  2.09195523e+01  2.13850147e+01 -2.41524754e-01  5.42472196e+08 
 3.70000000e-01  3.69997925e-01  1.34327238e-08  1.34327238e+04  2.08529567e+01  2.13719567e+01 -2.31525233e-01  6.57458227e+08 
 3.80000000e-01  3.79997445e-01  1.65412219e-08  1.65412219e+04  2.07810315e+01  2.13578106e+01 -2.21525822e-01  7.95979542e+08 
 3.90000000e-01  3.89996856e-01  2.03538059e-08  2.03538059e+04  2.07036131e+01  2.13426727e+01 -2.11526544e-01  9.62634407e+08 
 4.00000000e-01  3.99996135e-01  2.50249855e-08  2.50249855e+04  2.06205924e+01  2.13266905e+01 -2.01527428e-01  1.16286565e+09 
 4.10000000e-01  4.09995252e-01  3.07416697e-08  3.07416697e+04  2.05319286e+01  2.13100737e+01 -1.91528510e-01  1.40310480e+09 
 4.20000000e-01  4.19994173e-01  3.77295531e-08  3.77295531e+04  2.04376626e+01  2.12931062e+01 -1.81529833e-01  1.69093981e+09 
 4.30000000e-01  4.29992855e-01  4.62606732e-08  4.62606732e+04  2.03379297e+01  2.12761584e+01 -1.71531448e-01  2.03531052e+09 
 4.40000000e-01  4.39991248e-01  5.66623432e-08  5.66623432e+04  2.02329708e+01  2.12596991e+01 -1.61533417e-01  2.44673728e+09 
 4.50000000e-01  4.49989292e-01  6.93277034e-08  6.93277034e+04  2.01231397e+01  2.12443070e+01 -1.51535814e-01  2.93758894e+09 
 4.60000000e-01  4.59986913e-01  8.47281789e-08  8.47281789e+04  2.00089039e+01  2.12306786e+01 -1.41538730e-01  3.52239789e+09 
 4.70000000e-01  4.69984025e-01  1.03428186e-07  1.03428186e+05  1.98908376e+01  2.12196326e+01 -1.31542270e-01  4.21823072e+09 
 4.80000000e-01  4.79980523e-01  1.26102489e-07  1.26102489e+05  1.97696029e+01  2.12121074e+01 -1.21546562e-01  5.04512344e+09 
 4.90000000e-01  4.89976283e-01  1.53556665e-07  1.53556665e+05  1.96459160e+01  2.12091492e+01 -1.11551759e-01  6.02658985e+09 
 5.00000000e-01  4.99971156e-01  1.86751210e-07  1.86751210e+05  1.95204976e+01  2.12118893e+01 -1.01558043e-01  7.19020882e+09 
 5.10000000e-01  5.09964965e-01  2.26829818e-07  2.26829818e+05  1.93940040e+01  2.12215060e+01 -9.15656300e-02  8.56829092e+09 
 5.20000000e-01  5.19957502e-01  2.75152402e-07  2.75152402e+05  1.92669397e+01  2.12391727e+01 -8.15747776e-02  1.01986146e+10 
 5.30000000e-01  5.29948515e-01  3.33333311e-07  3.33333311e+05  1.91395556e+01  2.12659880e+01 -7.15857913e-02  1.21252070e+10 
 5.40000000e-01  5.39937711e-01  4.03285024e-07  4.03285024e+05  1.90117366e+01  2.13028932e+01 -6.15990333e-02  1.43991231e+10 
 5.50000000e-01  5.49924740e-01  4.87267227e-07  4.87267227e+05  1.88828914e+01  2.13505796e+01 -5.16149313e-02  1.70791463e+10 
 5.60000000e-01  5.59909190e-01  5.87940647e-07  5.87940647e+05  1.87518563e+01  2.14093920e+01 -4.16339889e-02  2.02323036e+10 
 5.70000000e-01  5.69890581e-01  7.08424190e-07  7.08424190e+05  1.86168294e+01  2.14792403e+01 -3.16567966e-02  2.39340496e+10 
 5.80000000e-01  5.79868351e-01  8.52352906e-07  8.52352906e+05  1.84753542e+01  2.15595278e+01 -2.16840423e-02  2.82679445e+10 
 5.90000000e-01  5.89841849e-01  1.02393304e-06  1.02393304e+06  1.83243649e+01  2.16491073e+01 -1.17165225e-02  3.33246332e+10 
 6.00000000e-01  5.99810332e-01  1.22798907e-06  1.22798907e+06  1.81603028e+01  2.17462758e+01 -1.75515014e-03  3.91999372e+10 
 6.10000000e-01  6.09772953e-01  1.46999645e-06  1.46999645e+06  1.79793041e+01  2.18488087e+01  8.19903821e-03  4.59919090e+10 
