 v-sweep         vsg             id_abs          id_w            gm_id           gm_gds          vov             gm_cgg         
 1.80000000e+00  9.88331306e-09  1.84218323e-11  1.84218323e+01  2.68328147e+01  6.13652912e+01 -3.80499433e-01  2.35072713e+05 
 1.79000000e+00 -9.99998746e-03  2.40813606e-11  2.40813606e+01  2.67457509e+01  6.11698966e+01 -3.90499432e-01  3.07465683e+05 
 1.78000000e+00 -1.99999831e-02  3.14504652e-11  3.14504652e+01  2.66474371e+01  6.09498637e+01 -4.00499429e-01  4.01554317e+05 
 1.77000000e+00 -2.99999780e-02  4.10317022e-11  4.10317022e+01  2.65366619e+01  6.07027303e+01 -4.10499425e-01  5.23562127e+05 
 1.76000000e+00 -3.99999713e-02  5.34689343e-11  5.34689343e+01  2.64121539e+01  6.04259767e+01 -4.20499421e-01  6.81371430e+05 
 1.75000000e+00 -4.99999627e-02  6.95841890e-11  6.95841890e+01  2.62725999e+01  6.01170871e+01 -4.30499415e-01  8.84910255e+05 
 1.74000000e+00 -5.99999515e-02  9.04228976e-11  9.04228976e+01  2.61166706e+01  5.97736303e+01 -4.40499407e-01  1.14660649e+06 
 1.73000000e+00 -6.99999371e-02  1.17308935e-10  1.17308935e+02  2.59430551e+01  5.93933628e+01 -4.50499397e-01  1.48191195e+06 
 1.72000000e+00 -7.99999185e-02  1.51910928e-10  1.51910928e+02  2.57505047e+01  5.89743571e+01 -4.60499384e-01  1.90989543e+06 
 1.71000000e+00 -8.99998947e-02  1.96321306e-10  1.96321306e+02  2.55378859e+01  5.85151537e+01 -4.70499368e-01  2.45389912e+06 
 1.70000000e+00 -9.99998642e-02  2.53149469e-10  2.53149469e+02  2.53042435e+01  5.80149378e+01 -4.80499347e-01  3.14224718e+06 
 1.69000000e+00 -1.09999825e-01  3.25630298e-10  3.25630298e+02  2.50488713e+01  5.74737346e+01 -4.90499321e-01  4.00898961e+06 
 1.68000000e+00 -1.19999776e-01  4.17749017e-10  4.17749017e+02  2.47713887e+01  5.68926171e+01 -5.00499287e-01  5.09465940e+06 
 1.67000000e+00 -1.29999713e-01  5.34383136e-10  5.34383136e+02  2.44718189e+01  5.62739149e+01 -5.10499244e-01  6.44701907e+06 
 1.66000000e+00 -1.39999634e-01  6.81462039e-10  6.81462039e+02  2.41506625e+01  5.56214095e+01 -5.20499190e-01  8.12177420e+06 
 1.65000000e+00 -1.49999535e-01  8.66144730e-10  8.66144730e+02  2.38089602e+01  5.49404964e+01 -5.30499122e-01  1.01832395e+07 
 1.64000000e+00 -1.59999411e-01  1.09701652e-09  1.09701652e+03  2.34483356e+01  5.42382962e+01 -5.40499037e-01  1.27049578e+07 
 1.63000000e+00 -1.69999257e-01  1.38430613e-09  1.38430613e+03  2.30710100e+01  5.35236919e+01 -5.50498932e-01  1.57702917e+07 
 1.62000000e+00 -1.79999066e-01  1.74012583e-09  1.74012583e+03  2.26797803e+01  5.28072759e+01 -5.60498801e-01  1.94730324e+07 
 1.61000000e+00 -1.89998831e-01  2.17873926e-09  2.17873926e+03  2.22779559e+01  5.21011936e+01 -5.70498640e-01  2.39180879e+07 
 1.60000000e+00 -1.99998542e-01  2.71686334e-09  2.71686334e+03  2.18692502e+01  5.14188794e+01 -5.80498442e-01  2.92223226e+07 
 1.59000000e+00 -2.09998190e-01  3.37401355e-09  3.37401355e+03  2.14576294e+01  5.07746908e+01 -5.90498200e-01  3.55156073e+07 
 1.58000000e+00 -2.19997761e-01  4.17290345e-09  4.17290345e+03  2.10471259e+01  5.01834565e+01 -6.00497907e-01  4.29420999e+07 
 1.57000000e+00 -2.29997242e-01  5.13991082e-09  5.13991082e+03  2.06416269e+01  4.96599618e+01 -6.10497551e-01  5.16617057e+07 
 1.56000000e+00 -2.39996617e-01  6.30562255e-09  6.30562255e+03  2.02446558e+01  4.92184031e+01 -6.20497123e-01  6.18515672e+07 
 1.55000000e+00 -2.49995866e-01  7.70546773e-09  7.70546773e+03  1.98591618e+01  4.88718426e+01 -6.30496609e-01  7.37073170e+07 
 1.54000000e+00 -2.59994967e-01  9.38044417e-09  9.38044417e+03  1.94873396e+01  4.86316936e+01 -6.40495993e-01  8.74437065e+07 
 1.53000000e+00 -2.69993896e-01  1.13779359e-08  1.13779359e+04  1.91304922e+01  4.85072606e+01 -6.50495259e-01  1.03294122e+08 
 1.52000000e+00 -2.79992622e-01  1.37526094e-08  1.37526094e+04  1.87889530e+01  4.85053526e+01 -6.60494387e-01  1.21508439e+08 
 1.51000000e+00 -2.89991112e-01  1.65673638e-08  1.65673638e+04  1.84620735e+01  4.86299820e+01 -6.70493352e-01  1.42348667e+08 
 1.50000000e+00 -2.99989327e-01  1.98942985e-08  1.98942985e+04  1.81482802e+01  4.88821549e+01 -6.80492130e-01  1.66081937e+08 
 1.49000000e+00 -3.09987223e-01  2.38156444e-08  2.38156444e+04  1.78451970e+01  4.92597580e+01 -6.90490689e-01  1.92970556e+08 
 1.48000000e+00 -3.19984750e-01  2.84245973e-08  2.84245973e+04  1.75498248e+01  4.97575479e+01 -7.00488995e-01  2.23259181e+08 
