 v-sweep         vgs             id              id_w            gm_id           gm_gds          vov             gm_cgg         
 3.60000000e-01  3.59997974e-01  1.31188371e-08  1.31188371e+04  2.86214892e+01  7.05045366e+01 -1.34104850e-01  1.10101060e+08 
 3.70000000e-01  3.69997308e-01  1.74270262e-08  1.74270262e+04  2.81735122e+01  6.98242623e+01 -1.24105652e-01  1.40707911e+08 
 3.80000000e-01  3.79996441e-01  2.30435867e-08  2.30435867e+04  2.77018570e+01  6.91898797e+01 -1.14106698e-01  1.78905918e+08 
 3.90000000e-01  3.89995316e-01  3.03235950e-08  3.03235950e+04  2.72104912e+01  6.86307072e+01 -1.04108054e-01  2.26295112e+08 
 4.00000000e-01  3.99993868e-01  3.97043044e-08  3.97043044e+04  2.67034860e+01  6.81776786e+01 -9.41098008e-02  2.84743122e+08 
 4.10000000e-01  4.09992012e-01  5.17201779e-08  5.17201779e+04  2.61844463e+01  6.78611716e+01 -8.41120385e-02  3.56410974e+08 
 4.20000000e-01  4.19989649e-01  6.70194001e-08  6.70194001e+04  2.56559064e+01  6.77083858e+01 -7.41148876e-02  4.43767989e+08 
 4.30000000e-01  4.29986658e-01  8.63812143e-08  8.63812143e+04  2.51188176e+01  6.77405367e+01 -6.41184933e-02  5.49584546e+08 
 4.40000000e-01  4.39982897e-01  1.10732829e-07  1.10732829e+05  2.45722682e+01  6.79702271e+01 -5.41230282e-02  6.76889001e+08 
 4.50000000e-01  4.49978197e-01  1.41163932e-07  1.41163932e+05  2.40135494e+01  6.83993926e+01 -4.41286952e-02  8.28875599e+08 
 4.60000000e-01  4.59972363e-01  1.78936212e-07  1.78936212e+05  2.34386095e+01  6.90181778e+01 -3.41357294e-02  1.00875532e+09 
 4.70000000e-01  4.69965173e-01  2.25484918e-07  2.25484918e+05  2.28428341e+01  6.98049782e+01 -2.41443980e-02  1.21955155e+09 
 4.80000000e-01  4.79956381e-01  2.82409680e-07  2.82409680e+05  2.22220020e+01  7.07277102e+01 -1.41549988e-02  1.46385575e+09 
 4.90000000e-01  4.89945717e-01  3.51452653e-07  3.51452653e+05  2.15732092e+01  7.17461709e+01 -4.16785633e-03  1.74357141e+09 
 5.00000000e-01  4.99932895e-01  4.34463535e-07  4.34463535e+05  2.08955653e+01  7.28151814e+01  5.81668498e-03  2.05968383e+09 
 5.10000000e-01  5.09917622e-01  5.33352924e-07  5.33352924e+05  2.01905357e+01  7.38880953e+01  1.57982694e-02  2.41209397e+09 
 5.20000000e-01  5.19899599e-01  6.50037357e-07  6.50037357e+05  1.94618948e+01  7.49202241e+01  2.57765399e-02  2.79954715e+09 
 5.30000000e-01  5.29878540e-01  7.86380850e-07  7.86380850e+05  1.87153500e+01  7.58717805e+01  3.57511495e-02  3.21967171e+09 
 5.40000000e-01  5.39854174e-01  9.44138403e-07  9.44138403e+05  1.79579510e+01  7.67100546e+01  4.57217714e-02  3.66912335e+09 
 5.50000000e-01  5.49826254e-01  1.12490665e-06  1.12490665e+06  1.71974168e+01  7.74106829e+01  5.56881083e-02  4.14381360e+09 
 5.60000000e-01  5.59794563e-01  1.33008573e-06  1.33008573e+06  1.64414956e+01  7.79580159e+01  6.56498994e-02  4.63918852e+09 
 5.70000000e-01  5.69758920e-01  1.56085469e-06  1.56085469e+06  1.56974361e+01  7.83447057e+01  7.56069254e-02  5.15051980e+09 
 5.80000000e-01  5.79719178e-01  1.81816109e-06  1.81816109e+06  1.49716101e+01  7.85707133e+01  8.55590097e-02  5.67317374e+09 
 5.90000000e-01  5.89675226e-01  2.10272357e-06  2.10272357e+06  1.42692900e+01  7.86419586e+01  9.55060187e-02  6.20283298e+09 
 6.00000000e-01  5.99626987e-01  2.41504529e-06  2.41504529e+06  1.35945621e+01  7.85688253e+01  1.05447859e-01  6.73565673e+09 
 6.10000000e-01  6.09574412e-01  2.75543518e-06  2.75543518e+06  1.29503483e+01  7.83646948e+01  1.15384472e-01  7.26837669e+09 
 6.20000000e-01  6.19517480e-01  3.12403402e-06  3.12403402e+06  1.23384998e+01  7.80446294e+01  1.25315833e-01  7.79833414e+09 
 6.30000000e-01  6.29456192e-01  3.52084271e-06  3.52084271e+06  1.17599354e+01  7.76242752e+01  1.35241942e-01  8.32346897e+09 
 6.40000000e-01  6.39390563e-01  3.94575017e-06  3.94575017e+06  1.12147977e+01  7.71190115e+01  1.45162819e-01  8.84227405e+09 
 6.50000000e-01  6.49320625e-01  4.39855952e-06  4.39855952e+06  1.07026118e+01  7.65433409e+01  1.55078500e-01  9.35372760e+09 
 6.60000000e-01  6.59246417e-01  4.87901132e-06  4.87901132e+06  1.02224325e+01  7.59104928e+01  1.64989036e-01  9.85721502e+09 
 6.70000000e-01  6.69167987e-01  5.38680334e-06  5.38680334e+06  9.77297469e+00  7.52322051e+01  1.74894481e-01  1.03524488e+10 
 6.80000000e-01  6.79085384e-01  5.92160671e-06  5.92160671e+06  9.35272458e+00  7.45186424e+01  1.84794897e-01  1.08393926e+10 
 6.90000000e-01  6.88998663e-01  6.48307868e-06  6.48307868e+06  8.96002968e+00  7.37784160e+01  1.94690349e-01  1.13181933e+10 
 7.00000000e-01  6.98907876e-01  7.07087217e-06  7.07087217e+06  8.59317065e+00  7.30186713e+01  2.04580900e-01  1.17891235e+10 
 7.10000000e-01  7.08813076e-01  7.68464274e-06  7.68464274e+06  8.25041603e+00  7.22452173e+01  2.14466616e-01  1.22525332e+10 
 7.20000000e-01  7.18714317e-01  8.32405320e-06  8.32405320e+06  7.93006292e+00  7.14626769e+01  2.24347559e-01  1.27088128e+10 
 7.30000000e-01  7.28611648e-01  8.98877649e-06  8.98877649e+06  7.63046583e+00  7.06746458e+01  2.34223791e-01  1.31583642e+10 
 7.40000000e-01  7.38505117e-01  9.67849713e-06  9.67849713e+06  7.35005614e+00  6.98838461e+01  2.44095370e-01  1.36015801e+10 
 7.50000000e-01  7.48394773e-01  1.03929116e-05  1.03929116e+07  7.08735419e+00  6.90922717e+01  2.53962352e-01  1.40388294e+10 
 7.60000000e-01  7.58280660e-01  1.11317281e-05  1.11317281e+07  6.84097583e+00  6.83013195e+01  2.63824794e-01  1.44704480e+10 
 7.70000000e-01  7.68162821e-01  1.18946655e-05  1.18946655e+07  6.60963463e+00  6.75119062e+01  2.73682746e-01  1.48967337e+10 
 7.80000000e-01  7.78041299e-01  1.26814526e-05  1.26814526e+07  6.39214126e+00  6.67245685e+01  2.83536260e-01  1.53179438e+10 
