 v-sweep         vgs             id              id_w            gm_id           gm_gds          vov             gm_cgg         
 5.70000000e-01  5.69532709e-01  3.02543502e-06  3.02543502e+06  2.07054964e+01  1.66496557e+01 -1.28717635e-02  1.07963087e+11 
 5.80000000e-01  5.79428187e-01  3.70215736e-06  3.70215736e+06  2.01854031e+01  1.66507250e+01 -2.99971997e-03  1.27252921e+11 
 5.90000000e-01  5.89304360e-01  4.50386488e-06  4.50386488e+06  1.96181667e+01  1.66443082e+01  6.84869233e-03  1.48732947e+11 
 6.00000000e-01  5.99159046e-01  5.44468934e-06  5.44468934e+06  1.90071722e+01  1.66291594e+01  1.66708021e-02  1.72287562e+11 
 6.10000000e-01  6.08990200e-01  6.53787231e-06  6.53787231e+06  1.83581330e+01  1.66042945e+01  2.64641067e-02  1.97713699e+11 
 6.20000000e-01  6.18796000e-01  7.79520491e-06  7.79520491e+06  1.76785285e+01  1.65689996e+01  3.62263778e-02  2.24728612e+11 
 6.30000000e-01  6.28574924e-01  9.22653876e-06  9.22653876e+06  1.69769326e+01  1.65228210e+01  4.59557542e-02  2.52985164e+11 
 6.40000000e-01  6.38325809e-01  1.08394137e-05  1.08394137e+07  1.62623369e+01  1.64655428e+01  5.56508120e-02  2.82092662e+11 
 6.50000000e-01  6.48047882e-01  1.26388318e-05  1.26388318e+07  1.55435549e+01  1.63971575e+01  6.53106077e-02  3.11640479e+11 
 6.60000000e-01  6.57740773e-01  1.46271879e-05  1.46271879e+07  1.48287548e+01  1.63178357e+01  7.49346907e-02  3.41221581e+11 
 6.70000000e-01  6.67404502e-01  1.68043468e-05  1.68043468e+07  1.41251387e+01  1.62278959e+01  8.45230891e-02  3.70453419e+11 
 6.80000000e-01  6.77039450e-01  1.91678435e-05  1.91678435e+07  1.34387628e+01  1.61277773e+01  9.40762718e-02  3.98994426e+11 
 6.90000000e-01  6.86646314e-01  2.17131745e-05  2.17131745e+07  1.27744767e+01  1.60180145e+01  1.03595093e-01  4.26555226e+11 
 7.00000000e-01  6.96226049e-01  2.44341439e-05  2.44341439e+07  1.21359526e+01  1.58992155e+01  1.13080728e-01  4.52904502e+11 
 7.10000000e-01  7.05779818e-01  2.73232311e-05  2.73232311e+07  1.15257774e+01  1.57720426e+01  1.22534600e-01  4.77870095e+11 
